source,target,weight
ASV43,ASV96,-0.8145155593619646
ASV43,ASV97,0.9531088924627235
ASV442,ASV45,0.9835035089816471
ASV442,ASV49,0.8770285888094848
ASV442,ASV50,-0.7430466779928657
ASV442,ASV52,0.9219604698597723
ASV442,ASV53,0.9041407604584839
ASV442,ASV54,0.9490012476994927
ASV442,ASV57,0.8179111459611257
ASV442,ASV59,0.9863264016673955
ASV442,ASV62,0.9675340528034391
ASV442,ASV67,0.9721881315954791
ASV442,ASV68,0.852388997904835
ASV442,ASV72,0.955701258159053
ASV442,ASV73,-0.8175126588147168
ASV442,ASV88,0.7946525496465234
ASV442,ASV91,0.9740344063086435
ASV442,ASV92,0.9968192265175105
ASV442,ASV938,0.9251220189412648
ASV442,ASV94,0.980830225436512
ASV442,ASV96,-0.8165446425652092
ASV442,ASV97,0.9209887739337034
ASV45,ASV49,0.8117374393471629
ASV45,ASV50,-0.7841312133683349
ASV45,ASV52,0.9725791392292806
ASV45,ASV53,0.9650466307082692
ASV45,ASV54,0.895950874814782
ASV45,ASV57,0.725777039398052
ASV45,ASV59,0.9991113590024471
ASV45,ASV62,0.9672831696868094
ASV45,ASV67,0.9805290234777538
ASV45,ASV68,0.7557687306234591
ASV45,ASV695,0.6581726630231487
ASV45,ASV72,0.902894920446412
ASV45,ASV73,-0.8227765993627338
ASV45,ASV88,0.7504629501073943
ASV45,ASV91,0.9715650447818511
ASV45,ASV92,0.9889133116956453
ASV45,ASV938,0.8730677760806476
ASV45,ASV94,0.9953984658619828
ASV45,ASV96,-0.8195098870507566
ASV45,ASV97,0.8758908200657489
ASV46,ASV57,0.6341998328509033
ASV46,ASV58,0.7303908566640394
ASV46,ASV66,0.6548133902504
ASV46,ASV68,0.6714978609122854
ASV49,ASV52,0.6667323621903272
ASV49,ASV53,0.6835501605538007
ASV49,ASV54,0.8979340410602494
ASV49,ASV57,0.9839611353551737
ASV49,ASV59,0.8247263379962336
ASV49,ASV62,0.8044590661183675
ASV49,ASV67,0.8402159462131811
ASV49,ASV68,0.9402872387707173
ASV49,ASV72,0.866804266451573
ASV49,ASV73,-0.8627642880862524
ASV49,ASV90,-0.7334387151020897
ASV49,ASV91,0.7768094239935412
ASV49,ASV92,0.8367336588810464
ASV49,ASV938,0.7798771194820769
ASV49,ASV94,0.8088601279315183
ASV49,ASV96,-0.8767596567937357
ASV49,ASV97,0.8111973940675289
ASV50,ASV52,-0.8487497558515756
ASV50,ASV53,-0.7936837193681383
ASV50,ASV54,-0.6281185418568048
ASV50,ASV59,-0.7845498889632652
ASV50,ASV62,-0.7228140022867644
ASV50,ASV67,-0.7528926213614088
ASV50,ASV72,-0.745641465662605
ASV50,ASV74,-0.6688595642521695
ASV50,ASV88,-0.8068752227779051
ASV50,ASV91,-0.8652451990011926
ASV50,ASV92,-0.7872746832682799
ASV50,ASV938,-0.6820307947369325
ASV50,ASV94,-0.8158588241159993
ASV50,ASV97,-0.6374643171989652
ASV52,ASV53,0.9907141328219544
ASV52,ASV54,0.777844863983349
ASV52,ASV59,0.9687585877908609
ASV52,ASV62,0.9102101190488929
ASV52,ASV67,0.9539473583403212
ASV52,ASV695,0.7365039817972557
ASV52,ASV72,0.808923286409607
ASV52,ASV73,-0.7165069388966174
ASV52,ASV88,0.7187929897860114
ASV52,ASV91,0.9367787511653906
ASV52,ASV92,0.9415187006416986
ASV52,ASV938,0.7852026809643667
ASV52,ASV94,0.9666591076639278
ASV52,ASV96,-0.7117068806127332
ASV52,ASV97,0.7722298837554834
ASV52,ASV865,-0.65724713636129
ASV53,ASV54,0.7533334938727453
ASV53,ASV59,0.9615543568491904
ASV53,ASV62,0.8923226653346243
ASV53,ASV66,-0.6260273948276502
ASV53,ASV67,0.9512487098217451
ASV53,ASV695,0.793998199699635
ASV53,ASV72,0.772703768515391
ASV53,ASV73,-0.764619598123926
ASV53,ASV88,0.6253856768053406
ASV53,ASV91,0.906741700692862
ASV53,ASV92,0.918821863940096
ASV53,ASV938,0.7300029534514377
ASV53,ASV94,0.957928642284375
ASV53,ASV96,-0.7621936141570522
ASV53,ASV97,0.7345321351051105
ASV53,ASV865,-0.6656019028933932
ASV54,ASV57,0.872852343950683
ASV54,ASV59,0.8978797236957159
ASV54,ASV62,0.9473011275880652
ASV54,ASV67,0.8548752778530836
ASV54,ASV68,0.9508935003346373
ASV54,ASV72,0.9695391232335197
ASV54,ASV73,-0.8428390682009544
ASV54,ASV88,0.804586184746613
ASV54,ASV91,0.9210018400835733
ASV54,ASV92,0.9382093342533221
ASV54,ASV938,0.9576238569141546
ASV54,ASV94,0.9003448361678482
ASV54,ASV96,-0.8329420707110338
ASV54,ASV97,0.9803877018821264
ASV57,ASV58,0.6428944470668554
ASV57,ASV59,0.7396915306794791
ASV57,ASV62,0.7421592510903565
ASV57,ASV67,0.7577886735332652
ASV57,ASV68,0.9531151637930075
ASV57,ASV72,0.8311762250910424
ASV57,ASV73,-0.7948504893884782
ASV57,ASV90,-0.7727403458750088
ASV57,ASV91,0.700570065309786
ASV57,ASV92,0.7711263891310487
ASV57,ASV938,0.7699609614894601
ASV57,ASV94,0.7186161428401666
ASV57,ASV96,-0.8134351731895345
ASV57,ASV97,0.7917705739865357
ASV58,ASV66,0.7419205783911923
ASV58,ASV68,0.6587546292694417
ASV59,ASV62,0.9601574061809852
ASV59,ASV67,0.9864468463306326
ASV59,ASV68,0.7667846274123716
ASV59,ASV695,0.6439564592813554
ASV59,ASV72,0.9115730196312488
ASV59,ASV73,-0.8190210591328986
ASV59,ASV88,0.7463065545847957
ASV59,ASV91,0.9735137512125512
ASV59,ASV92,0.9899386395041404
ASV59,ASV938,0.8693329539887097
ASV59,ASV94,0.9966629757066449
ASV59,ASV96,-0.8162801727215648
ASV59,ASV97,0.8704276637248698
ASV59,ASV865,-0.6028980453248001
ASV62,ASV67,0.9084277899782187
ASV62,ASV68,0.8087612625386099
ASV62,ASV72,0.9092951365530668
ASV62,ASV73,-0.8544800197507494
ASV62,ASV88,0.8067668805757097
ASV62,ASV91,0.9527622118390077
ASV62,ASV92,0.9734569069130751
ASV62,ASV938,0.9406438740371383
ASV62,ASV94,0.9578966313255446
ASV62,ASV96,-0.8456316761339483
ASV62,ASV97,0.9591814477431747
ASV66,ASV695,-0.7189990030373741
ASV66,ASV74,-0.7566075997935255
ASV67,ASV68,0.748034439917051
ASV67,ASV695,0.6557562161179751
ASV67,ASV72,0.8893665626905088
ASV67,ASV73,-0.775843708358617
ASV67,ASV88,0.692312612015733
ASV67,ASV91,0.943683066042664
ASV67,ASV92,0.9694792743534977
ASV67,ASV938,0.8195970027994453
ASV67,ASV94,0.9768067670451871
ASV67,ASV96,-0.7817930218064171
ASV67,ASV97,0.8057956374791482
ASV67,ASV865,-0.7077624818962595
ASV68,ASV72,0.9220451990712246
ASV68,ASV73,-0.7825430996070196
ASV68,ASV88,0.6809174434671648
ASV68,ASV91,0.7913304586222516
ASV68,ASV92,0.8208023101137156
ASV68,ASV938,0.8696623070631772
ASV68,ASV94,0.7655789527105848
ASV68,ASV96,-0.7803965382629456
ASV68,ASV97,0.8947295911344318
ASV695,ASV94,0.6100140050215135
ASV695,ASV96,-0.6149968497923969
ASV695,ASV865,-0.700388282853233
ASV72,ASV73,-0.7433485983203271
ASV72,ASV88,0.8443392091985653
ASV72,ASV91,0.9572717118965636
ASV72,ASV92,0.9503388814191495
ASV72,ASV938,0.9342254973004255
ASV72,ASV94,0.9213906083098315
ASV72,ASV96,-0.7303496853360781
ASV72,ASV97,0.9299810854542101
ASV73,ASV91,-0.748839133203188
ASV73,ASV92,-0.7957169430164109
ASV73,ASV938,-0.7040195518932402
ASV73,ASV94,-0.8147357771654117
ASV73,ASV96,0.9971813188958517
ASV73,ASV97,-0.8011835700451773
ASV74,ASV90,0.6225221190175131
ASV88,ASV91,0.8484156950435336
ASV88,ASV92,0.8209160268548127
ASV88,ASV938,0.9216898932764608
ASV88,ASV94,0.7563007101687517
ASV88,ASV97,0.8595074086011194
ASV91,ASV92,0.9855540000105001
ASV91,ASV938,0.9096810618071113
ASV91,ASV94,0.9840984835574814
ASV91,ASV96,-0.7330766214042947
ASV91,ASV97,0.9032614633140409
ASV92,ASV938,0.9279108004458553
ASV92,ASV94,0.9873738317296785
ASV92,ASV96,-0.791279854654286
ASV92,ASV97,0.9203143981398341
ASV938,ASV94,0.8655552941963133
ASV938,ASV96,-0.6963375304565917
ASV938,ASV97,0.9829175872003154
ASV94,ASV96,-0.8061504423406817
ASV94,ASV97,0.8716565303694735
ASV96,ASV97,-0.7884540308661442
ASV865,ASV90,0.703820391720867
